user_id,condition,fit_type,n_trials,test_acc,test_ll,spearman,combined
1,choice_only,projected,6,0.4,-0.705845167297098,-0.4225190396953894,-0.6112595198476947
1,choice_only,partial,6,0.4,-0.705845167297098,-0.4225190396953894,-0.6112595198476947
1,choice_only,blend,6,0.4,-0.7025369898932087,-0.4225190396953894,-0.6112595198476947
1,choice_only,standard,7,0.51,-0.6931668945450338,-0.46350969280016596,-0.6317548464000831
1,choice_only,projected,7,0.425,-0.7022519669720134,-0.4445909298287306,-0.6222954649143653
1,choice_only,partial,7,0.425,-0.7022519669720134,-0.4445909298287306,-0.6222954649143653
1,choice_only,blend,7,0.43,-0.6997640420308984,-0.4445909298287306,-0.6222954649143653
1,choice_only,standard,8,0.525,-0.6930478437558754,-0.5612566348192486,-0.7806283174096242
1,choice_only,projected,8,0.43,-0.7041229983008483,-0.5533738169144838,-0.7766869084572419
1,choice_only,partial,8,0.43,-0.7041229983008483,-0.5533738169144838,-0.7766869084572419
1,choice_only,blend,8,0.43,-0.7010289998530871,-0.5533738169144838,-0.7766869084572419
1,choice_only,standard,9,0.505,-0.6926549300731947,-0.36418618720013035,-0.48209309360006514
1,choice_only,projected,9,0.5,-0.7010399734228924,-0.37049244152394223,-0.4852462207619711
1,choice_only,partial,9,0.5,-0.7010399734228924,-0.37049244152394223,-0.4852462207619711
1,choice_only,blend,9,0.5,-0.6985241090683527,-0.37049244152394223,-0.4852462207619711
1,choice_only,standard,10,0.495,-0.6928341909471477,-0.4524737477334953,-0.5262368738667477
1,choice_only,projected,10,0.445,-0.7051681339112865,-0.4682393835430248,-0.5341196917715124
1,choice_only,partial,10,0.445,-0.7051681339112865,-0.4682393835430248,-0.5341196917715124
1,choice_only,blend,10,0.44,-0.7015506029723586,-0.4682393835430248,-0.5341196917715124
1,choice_only,standard,11,0.495,-0.6929638209977316,-0.4177893489525305,-0.5088946744762652
1,choice_only,projected,11,0.475,-0.7049813937316167,-0.431978421181107,-0.5159892105905535
1,choice_only,partial,11,0.475,-0.7049813937316167,-0.431978421181107,-0.5159892105905535
1,choice_only,blend,11,0.475,-0.7014720877354261,-0.431978421181107,-0.5159892105905535
1,choice_only,standard,12,0.49,-0.6924496562583083,-0.34842055139060096,-0.3742102756953005
1,choice_only,projected,12,0.495,-0.6967235581778746,-0.35630336929536566,-0.37815168464768284
1,choice_only,partial,12,0.495,-0.6967235581778746,-0.35630336929536566,-0.37815168464768284
1,choice_only,blend,12,0.495,-0.695191655245653,-0.35630336929536566,-0.37815168464768284
1,choice_only,standard,13,0.5,-0.6920594747556309,-0.29481738963820076,-0.3474086948191004
1,choice_only,projected,13,0.48,-0.6938640024650293,-0.26801580876200076,-0.33400790438100036
1,choice_only,partial,13,0.48,-0.6938640024650293,-0.26801580876200076,-0.33400790438100036
