lambda,scale,alpha,condition,fit,spearman,topn_sign,test_ll,test_acc,combined,rating_partial_vs_standard
0.5,0.75,0.0,inference_affirm,partial,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5093157713217077
0.5,0.75,0.0,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5093157713217077
0.5,0.75,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5093157713217077
0.5,0.75,0.0,inference_categories,partial,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.5175769323735507
0.5,0.75,0.0,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.5175769323735507
0.5,0.75,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5175769323735507
0.5,0.75,0.25,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,0.25,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,0.75,0.25,inference_affirm,partial,0.4654723389484612,0.47333333333333333,-0.6245700499152818,0.7318333333333334,0.2060695028075639,0.5642583709717973
0.5,0.75,0.25,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5642583709717973
0.5,0.75,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5642583709717973
0.5,0.75,0.25,inference_categories,partial,0.49050038586554595,0.47333333333333333,-0.623804559555097,0.7263333333333333,0.21858352626610633,0.5880397997281067
0.5,0.75,0.25,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.5880397997281067
0.5,0.75,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5880397997281067
0.5,0.75,0.5,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,0.5,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,0.75,0.5,inference_affirm,partial,0.4910409956005924,0.48000000000000004,-0.6308937023600198,0.7093333333333334,0.22552049780029618,0.5844303333439953
0.5,0.75,0.5,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5844303333439953
0.5,0.75,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5844303333439953
0.5,0.75,0.5,inference_categories,partial,0.5383819750062948,0.5066666666666666,-0.628025224375737,0.7193333333333333,0.275857654169814,0.6411936680025815
0.5,0.75,0.5,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.6411936680025815
0.5,0.75,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6411936680025815
0.5,0.75,0.75,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,0.75,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,0.75,0.75,inference_affirm,partial,0.5015968650586923,0.48666666666666664,-0.6379813598602343,0.69,0.23746509919601286,0.5952157559995208
0.5,0.75,0.75,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5952157559995208
0.5,0.75,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5952157559995208
0.5,0.75,0.75,inference_categories,partial,0.567365945938698,0.52,-0.6341296908598996,0.7003333333333334,0.303682972969349,0.6694475734398602
0.5,0.75,0.75,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.6694475734398602
0.5,0.75,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6694475734398602
0.5,0.75,1.0,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,1.0,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,0.75,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,0.75,1.0,inference_affirm,partial,0.5070210370995548,0.49,-0.6445765507243185,0.6671666666666667,0.2435105185497774,0.5990927044848482
0.5,0.75,1.0,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5990927044848482
0.5,0.75,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5990927044848482
0.5,0.75,1.0,inference_categories,partial,0.5794952674320519,0.51,-0.6404895219419852,0.6793333333333333,0.299747633716026,0.652456474622426
0.5,0.75,1.0,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.652456474622426
0.5,0.75,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.652456474622426
0.5,1.0,0.0,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.0,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.0,0.0,inference_affirm,partial,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5093157713217077
0.5,1.0,0.0,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5093157713217077
0.5,1.0,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5093157713217077
0.5,1.0,0.0,inference_categories,partial,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.5175769323735507
0.5,1.0,0.0,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.5175769323735507
0.5,1.0,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5175769323735507
0.5,1.0,0.25,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.25,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.0,0.25,inference_affirm,partial,0.4762349942162354,0.4766666666666666,-0.6244870354062186,0.73,0.21478416377478435,0.5744257335161526
0.5,1.0,0.25,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5744257335161526
0.5,1.0,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5744257335161526
0.5,1.0,0.25,inference_categories,partial,0.5067801514326309,0.48333333333333334,-0.6228067090832277,0.7274999999999999,0.23672340904964878,0.6080508526529883
0.5,1.0,0.25,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.6080508526529883
0.5,1.0,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6080508526529883
0.5,1.0,0.5,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.5,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.0,0.5,inference_affirm,partial,0.5053281443750741,0.51,-0.6314454514380844,0.7063333333333334,0.26266407218753707,0.6231227822361166
0.5,1.0,0.5,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.6231227822361166
0.5,1.0,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6231227822361166
0.5,1.0,0.5,inference_categories,partial,0.5653300945069887,0.5266666666666666,-0.6271050330579506,0.7185,0.30933171392016096,0.6741700044509941
0.5,1.0,0.5,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.6741700044509941
0.5,1.0,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6741700044509941
0.5,1.0,0.75,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.75,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.0,0.75,inference_affirm,partial,0.5136132598583937,0.5133333333333333,-0.6384518542246007,0.6845,0.2701399632625302,0.6280639874991673
0.5,1.0,0.75,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.6280639874991673
0.5,1.0,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6280639874991673
0.5,1.0,0.75,inference_categories,partial,0.5951430525334241,0.5533333333333333,-0.6328961968550317,0.7053333333333334,0.35090485960004536,0.7061165593705157
0.5,1.0,0.75,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.7061165593705157
0.5,1.0,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7061165593705157
0.5,1.0,1.0,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,1.0,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.0,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.0,1.0,inference_affirm,partial,0.5154895943743815,0.5266666666666667,-0.6445640295545678,0.6658333333333334,0.28441146385385735,0.6373705407600592
0.5,1.0,1.0,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.6373705407600592
0.5,1.0,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6373705407600592
0.5,1.0,1.0,inference_categories,partial,0.5993748001725592,0.5466666666666666,-0.6386082601782256,0.6826666666666666,0.3463540667529463,0.6921662802373223
0.5,1.0,1.0,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.6921662802373223
0.5,1.0,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6921662802373223
0.5,1.25,0.0,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.25,0.0,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.25,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.25,0.0,inference_affirm,partial,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5093157713217077
0.5,1.25,0.0,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5093157713217077
0.5,1.25,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5093157713217077
0.5,1.25,0.0,inference_categories,partial,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.5175769323735507
0.5,1.25,0.0,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.5175769323735507
0.5,1.25,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5175769323735507
0.5,1.25,0.25,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.25,0.25,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.25,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.25,0.25,inference_affirm,partial,0.4829781741684634,0.4766666666666666,-0.6247403607377119,0.7316666666666667,0.21815575375089835,0.5770430132603919
0.5,1.25,0.25,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.5770430132603919
0.5,1.25,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5770430132603919
0.5,1.25,0.25,inference_categories,partial,0.525580608150373,0.4966666666666667,-0.6221327722354224,0.7278333333333333,0.25945697074185314,0.6316912781810864
0.5,1.25,0.25,inference_categories,projected,0.43279941202132216,0.44333333333333336,-0.6243382200351931,0.7146666666666667,0.15973303934399444,0.6316912781810864
0.5,1.25,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6316912781810864
0.5,1.25,0.5,choice_only,partial,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.25,0.5,choice_only,projected,0.42453206230253254,0.43,-0.6262641226458932,0.7098333333333334,0.14226603115126626,0.5354085983678977
0.5,1.25,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5354085983678977
0.5,1.25,0.5,inference_affirm,partial,0.51010203971039,0.5266666666666667,-0.632421697931689,0.7018333333333333,0.28171768652186174,0.6421121649132027
0.5,1.25,0.5,inference_affirm,projected,0.43307037756244754,0.44333333333333336,-0.6227507975712838,0.7353333333333333,0.1598685221145571,0.6421121649132027
0.5,1.25,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6421121649132027
0.5,1.25,0.5,inference_categories,partial,0.5860582141468832,0.5533333333333333,-0.6267561535865901,0.7171666666666667,0.34636244040677494,0.7060190062754146
