persona_id,condition,trial,accuracy,log_likelihood
0,partial,47,0.78,-0.6898889114351249
0,standard,48,0.76,-0.6884494563660755
0,projected,48,0.76,-0.6914434651583871
0,slider,48,0.8,-0.6913348454493263
0,partial,48,0.78,-0.6898854085698585
0,standard,49,0.74,-0.6884163020175684
0,projected,49,0.76,-0.6914271433254442
0,slider,49,0.8,-0.6913181428593239
0,partial,49,0.78,-0.689860430804971
0,standard,50,0.72,-0.6883271953824501
0,projected,50,0.76,-0.6913860020904409
0,slider,50,0.8,-0.691276088530694
0,partial,50,0.78,-0.6897946740832013
1,standard,0,0.46,-0.6931471803599452
1,projected,0,0.46,-0.6931471803599452
1,slider,0,0.46,-0.6931471803599452
1,partial,0,0.46,-0.6931471803599452
1,standard,1,0.44,-0.693196331858021
1,projected,1,0.5,-0.6931276776923069
1,slider,1,0.52,-0.6931200920343321
1,partial,1,0.48,-0.6931581628054735
1,standard,2,0.52,-0.6931765675068386
1,projected,2,0.64,-0.6930688054874214
1,slider,2,0.66,-0.693060204715305
1,partial,2,0.56,-0.6931183153970987
1,standard,3,0.5,-0.6930144752856983
1,projected,3,0.74,-0.6930652994718968
1,slider,3,0.72,-0.6930451304920443
1,partial,3,0.56,-0.6930297178221682
1,standard,4,0.52,-0.6929462112186409
1,projected,4,0.6,-0.6930977317699971
1,slider,4,0.7,-0.6930460833204539
1,partial,4,0.62,-0.6929960036330258
1,standard,5,0.58,-0.6925817919071716
1,projected,5,0.58,-0.6930842211513579
1,slider,5,0.68,-0.6930331277264373
1,partial,5,0.64,-0.6928071485042867
1,standard,6,0.6,-0.6925567430206366
1,projected,6,0.56,-0.6930576409133512
1,slider,6,0.66,-0.693005885175823
1,partial,6,0.66,-0.6927809966524588
1,standard,7,0.56,-0.6926718239527002
1,projected,7,0.62,-0.6930923854261674
1,slider,7,0.74,-0.6930330090166329
1,partial,7,0.58,-0.692852061205052
1,standard,8,0.6,-0.6924548518271785
1,projected,8,0.7,-0.6930153432714661
1,slider,8,0.72,-0.6929544273444272
1,partial,8,0.66,-0.6927042128607208
1,standard,9,0.6,-0.692546511535324
1,projected,9,0.78,-0.6930536812024404
1,slider,9,0.82,-0.6929789792440001
1,partial,9,0.6,-0.692762278841638
1,standard,10,0.62,-0.6924774058517963
1,projected,10,0.7,-0.693045079770953
1,slider,10,0.78,-0.6929395175050143
1,partial,10,0.62,-0.692707958811202
1,standard,11,0.68,-0.6922382738371824
1,projected,11,0.66,-0.6930092601646316
1,slider,11,0.76,-0.6929023696269884
1,partial,11,0.66,-0.6925698796755395
1,standard,12,0.68,-0.6920947731636629
1,projected,12,0.74,-0.692942082467842
1,slider,12,0.76,-0.692830106326318
1,partial,12,0.7,-0.6924619617473191
1,standard,13,0.64,-0.6922848320637524
1,projected,13,0.76,-0.6929174270062708
1,slider,13,0.76,-0.6928002195713211
1,partial,13,0.7,-0.6925418255632891
1,standard,14,0.64,-0.6924605385385317
1,projected,14,0.74,-0.6929149630524192
1,slider,14,0.8,-0.692795353056976
1,partial,14,0.7,-0.6926271464063218
1,standard,15,0.58,-0.6925104030462991
1,projected,15,0.78,-0.6928691149213975
1,slider,15,0.78,-0.6927490534780949
1,partial,15,0.62,-0.6926288164591295
1,standard,16,0.54,-0.6925969688945763
1,projected,16,0.72,-0.6929411432174808
1,slider,16,0.76,-0.6928137858433887
1,partial,16,0.56,-0.6927044212700667
1,standard,17,0.52,-0.6926525714434968
1,projected,17,0.72,-0.6929079078620383
1,slider,17,0.76,-0.6927757007103125
1,partial,17,0.58,-0.6927130993302052
1,standard,18,0.54,-0.692649135003977
1,projected,18,0.64,-0.6929573753965435
1,slider,18,0.78,-0.6928079575322903
1,partial,18,0.52,-0.6927274361289405
1,standard,19,0.52,-0.6926395713495309
1,projected,19,0.6,-0.6930094718141981
1,slider,19,0.74,-0.692802948577609
1,partial,19,0.52,-0.6927198180206845
1,standard,20,0.52,-0.6925395664742802
1,projected,20,0.66,-0.6929800069691946
1,slider,20,0.76,-0.69276499720869
1,partial,20,0.5,-0.6926508363887437
1,standard,21,0.5,-0.6924340855153575
