condition,lambda,gamma,alpha,test_ll_std,test_ll_part,test_ll_blend,test_acc_std,test_acc_part,test_acc_blend,delta_ll,delta_acc,n_obs
choice_only,0.1,1.0,0.5,-0.6926096445676121,-0.6666656455954367,-0.6666656455954367,0.6177419354838709,0.6185483870967742,0.6185483870967742,0.025943998972175378,0.0008064516129032247,62
choice_only,0.1,1.0,0.75,-0.6926096445676121,-0.6666656455954367,-0.6666656455954367,0.6177419354838709,0.6185483870967742,0.6185483870967742,0.025943998972175378,0.0008064516129032247,62
choice_only,0.1,1.0,1.0,-0.6926096445676121,-0.6666656455954367,-0.6666656455954367,0.6177419354838709,0.6185483870967742,0.6185483870967742,0.025943998972175378,0.0008064516129032247,62
choice_only,0.25,0.0,0.0,-0.6926096445676121,-0.6794606719535176,-0.6926096445676121,0.6177419354838709,0.6112903225806451,0.6177419354838709,0.0,0.0,62
choice_only,0.25,0.0,0.25,-0.6926096445676121,-0.6794606719535176,-0.6926096445676121,0.6177419354838709,0.6112903225806451,0.6177419354838709,0.0,0.0,62
choice_only,0.25,0.0,0.5,-0.6926096445676121,-0.6794606719535176,-0.6926096445676121,0.6177419354838709,0.6112903225806451,0.6177419354838709,0.0,0.0,62
choice_only,0.25,0.0,0.75,-0.6926096445676121,-0.6794606719535176,-0.6926096445676121,0.6177419354838709,0.6112903225806451,0.6177419354838709,0.0,0.0,62
choice_only,0.25,0.0,1.0,-0.6926096445676121,-0.6794606719535176,-0.6926096445676121,0.6177419354838709,0.6112903225806451,0.6177419354838709,0.0,0.0,62
choice_only,0.25,0.25,0.0,-0.6926096445676121,-0.6794606719535176,-0.6891194360727636,0.6177419354838709,0.6112903225806451,0.6185483870967742,0.003490208494848508,0.0008064516129032247,62
choice_only,0.25,0.25,0.25,-0.6926096445676121,-0.6794606719535176,-0.6891194360727636,0.6177419354838709,0.6112903225806451,0.6185483870967742,0.003490208494848508,0.0008064516129032247,62
choice_only,0.25,0.25,0.5,-0.6926096445676121,-0.6794606719535176,-0.6891194360727636,0.6177419354838709,0.6112903225806451,0.6185483870967742,0.003490208494848508,0.0008064516129032247,62
choice_only,0.25,0.25,0.75,-0.6926096445676121,-0.6794606719535176,-0.6891194360727636,0.6177419354838709,0.6112903225806451,0.6185483870967742,0.003490208494848508,0.0008064516129032247,62
choice_only,0.25,0.25,1.0,-0.6926096445676121,-0.6794606719535176,-0.6891194360727636,0.6177419354838709,0.6112903225806451,0.6185483870967742,0.003490208494848508,0.0008064516129032247,62
choice_only,0.25,0.5,0.0,-0.6926096445676121,-0.6794606719535176,-0.6857647866234353,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.006844857944176707,-0.014516129032258067,62
choice_only,0.25,0.5,0.25,-0.6926096445676121,-0.6794606719535176,-0.6857647866234353,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.006844857944176707,-0.014516129032258067,62
choice_only,0.25,0.5,0.5,-0.6926096445676121,-0.6794606719535176,-0.6857647866234353,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.006844857944176707,-0.014516129032258067,62
choice_only,0.25,0.5,0.75,-0.6926096445676121,-0.6794606719535176,-0.6857647866234353,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.006844857944176707,-0.014516129032258067,62
choice_only,0.25,0.5,1.0,-0.6926096445676121,-0.6794606719535176,-0.6857647866234353,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.006844857944176707,-0.014516129032258067,62
choice_only,0.25,0.75,0.0,-0.6926096445676121,-0.6794606719535176,-0.6825453705097471,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.01006427405786499,-0.014516129032258067,62
choice_only,0.25,0.75,0.25,-0.6926096445676121,-0.6794606719535176,-0.6825453705097471,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.01006427405786499,-0.014516129032258067,62
choice_only,0.25,0.75,0.5,-0.6926096445676121,-0.6794606719535176,-0.6825453705097471,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.01006427405786499,-0.014516129032258067,62
choice_only,0.25,0.75,0.75,-0.6926096445676121,-0.6794606719535176,-0.6825453705097471,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.01006427405786499,-0.014516129032258067,62
choice_only,0.25,0.75,1.0,-0.6926096445676121,-0.6794606719535176,-0.6825453705097471,0.6177419354838709,0.6112903225806451,0.6032258064516128,0.01006427405786499,-0.014516129032258067,62
choice_only,0.25,1.0,0.0,-0.6926096445676121,-0.6794606719535176,-0.6794606719535176,0.6177419354838709,0.6112903225806451,0.6112903225806451,0.01314897261409454,-0.006451612903225808,62
choice_only,0.25,1.0,0.25,-0.6926096445676121,-0.6794606719535176,-0.6794606719535176,0.6177419354838709,0.6112903225806451,0.6112903225806451,0.01314897261409454,-0.006451612903225808,62
choice_only,0.25,1.0,0.5,-0.6926096445676121,-0.6794606719535176,-0.6794606719535176,0.6177419354838709,0.6112903225806451,0.6112903225806451,0.01314897261409454,-0.006451612903225808,62
choice_only,0.25,1.0,0.75,-0.6926096445676121,-0.6794606719535176,-0.6794606719535176,0.6177419354838709,0.6112903225806451,0.6112903225806451,0.01314897261409454,-0.006451612903225808,62
choice_only,0.25,1.0,1.0,-0.6926096445676121,-0.6794606719535176,-0.6794606719535176,0.6177419354838709,0.6112903225806451,0.6112903225806451,0.01314897261409454,-0.006451612903225808,62
choice_only,0.5,0.0,0.0,-0.6926096445676121,-0.6855696699072232,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,0.5,0.0,0.25,-0.6926096445676121,-0.6855696699072232,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,0.5,0.0,0.5,-0.6926096445676121,-0.6855696699072232,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,0.5,0.0,0.75,-0.6926096445676121,-0.6855696699072232,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,0.5,0.0,1.0,-0.6926096445676121,-0.6855696699072232,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,0.5,0.25,0.0,-0.6926096445676121,-0.6855696699072232,-0.6907954330422067,0.6177419354838709,0.607258064516129,0.614516129032258,0.0018142115254053798,-0.003225806451612904,62
choice_only,0.5,0.25,0.25,-0.6926096445676121,-0.6855696699072232,-0.6907954330422067,0.6177419354838709,0.607258064516129,0.614516129032258,0.0018142115254053798,-0.003225806451612904,62
choice_only,0.5,0.25,0.5,-0.6926096445676121,-0.6855696699072232,-0.6907954330422067,0.6177419354838709,0.607258064516129,0.614516129032258,0.0018142115254053798,-0.003225806451612904,62
choice_only,0.5,0.25,0.75,-0.6926096445676121,-0.6855696699072232,-0.6907954330422067,0.6177419354838709,0.607258064516129,0.614516129032258,0.0018142115254053798,-0.003225806451612904,62
choice_only,0.5,0.25,1.0,-0.6926096445676121,-0.6855696699072232,-0.6907954330422067,0.6177419354838709,0.607258064516129,0.614516129032258,0.0018142115254053798,-0.003225806451612904,62
choice_only,0.5,0.5,0.0,-0.6926096445676121,-0.6855696699072232,-0.68901738584847,0.6177419354838709,0.607258064516129,0.607258064516129,0.003592258719141999,-0.010483870967741938,62
choice_only,0.5,0.5,0.25,-0.6926096445676121,-0.6855696699072232,-0.68901738584847,0.6177419354838709,0.607258064516129,0.607258064516129,0.003592258719141999,-0.010483870967741938,62
choice_only,0.5,0.5,0.5,-0.6926096445676121,-0.6855696699072232,-0.68901738584847,0.6177419354838709,0.607258064516129,0.607258064516129,0.003592258719141999,-0.010483870967741938,62
choice_only,0.5,0.5,0.75,-0.6926096445676121,-0.6855696699072232,-0.68901738584847,0.6177419354838709,0.607258064516129,0.607258064516129,0.003592258719141999,-0.010483870967741938,62
choice_only,0.5,0.5,1.0,-0.6926096445676121,-0.6855696699072232,-0.68901738584847,0.6177419354838709,0.607258064516129,0.607258064516129,0.003592258719141999,-0.010483870967741938,62
choice_only,0.5,0.75,0.0,-0.6926096445676121,-0.6855696699072232,-0.6872754777734302,0.6177419354838709,0.607258064516129,0.6032258064516128,0.005334166794181835,-0.014516129032258067,62
choice_only,0.5,0.75,0.25,-0.6926096445676121,-0.6855696699072232,-0.6872754777734302,0.6177419354838709,0.607258064516129,0.6032258064516128,0.005334166794181835,-0.014516129032258067,62
choice_only,0.5,0.75,0.5,-0.6926096445676121,-0.6855696699072232,-0.6872754777734302,0.6177419354838709,0.607258064516129,0.6032258064516128,0.005334166794181835,-0.014516129032258067,62
choice_only,0.5,0.75,0.75,-0.6926096445676121,-0.6855696699072232,-0.6872754777734302,0.6177419354838709,0.607258064516129,0.6032258064516128,0.005334166794181835,-0.014516129032258067,62
choice_only,0.5,0.75,1.0,-0.6926096445676121,-0.6855696699072232,-0.6872754777734302,0.6177419354838709,0.607258064516129,0.6032258064516128,0.005334166794181835,-0.014516129032258067,62
choice_only,0.5,1.0,0.0,-0.6926096445676121,-0.6855696699072232,-0.6855696699072232,0.6177419354838709,0.607258064516129,0.607258064516129,0.007039974660388863,-0.010483870967741938,62
choice_only,0.5,1.0,0.25,-0.6926096445676121,-0.6855696699072232,-0.6855696699072232,0.6177419354838709,0.607258064516129,0.607258064516129,0.007039974660388863,-0.010483870967741938,62
choice_only,0.5,1.0,0.5,-0.6926096445676121,-0.6855696699072232,-0.6855696699072232,0.6177419354838709,0.607258064516129,0.607258064516129,0.007039974660388863,-0.010483870967741938,62
choice_only,0.5,1.0,0.75,-0.6926096445676121,-0.6855696699072232,-0.6855696699072232,0.6177419354838709,0.607258064516129,0.607258064516129,0.007039974660388863,-0.010483870967741938,62
choice_only,0.5,1.0,1.0,-0.6926096445676121,-0.6855696699072232,-0.6855696699072232,0.6177419354838709,0.607258064516129,0.607258064516129,0.007039974660388863,-0.010483870967741938,62
choice_only,1.0,0.0,0.0,-0.6926096445676121,-0.6891441172947341,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,1.0,0.0,0.25,-0.6926096445676121,-0.6891441172947341,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,1.0,0.0,0.5,-0.6926096445676121,-0.6891441172947341,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,1.0,0.0,0.75,-0.6926096445676121,-0.6891441172947341,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,1.0,0.0,1.0,-0.6926096445676121,-0.6891441172947341,-0.6926096445676121,0.6177419354838709,0.607258064516129,0.6177419354838709,0.0,0.0,62
choice_only,1.0,0.25,0.0,-0.6926096445676121,-0.6891441172947341,-0.6917307398443495,0.6177419354838709,0.607258064516129,0.614516129032258,0.0008789047232626068,-0.003225806451612904,62
choice_only,1.0,0.25,0.25,-0.6926096445676121,-0.6891441172947341,-0.6917307398443495,0.6177419354838709,0.607258064516129,0.614516129032258,0.0008789047232626068,-0.003225806451612904,62
choice_only,1.0,0.25,0.5,-0.6926096445676121,-0.6891441172947341,-0.6917307398443495,0.6177419354838709,0.607258064516129,0.614516129032258,0.0008789047232626068,-0.003225806451612904,62
choice_only,1.0,0.25,0.75,-0.6926096445676121,-0.6891441172947341,-0.6917307398443495,0.6177419354838709,0.607258064516129,0.614516129032258,0.0008789047232626068,-0.003225806451612904,62
choice_only,1.0,0.25,1.0,-0.6926096445676121,-0.6891441172947341,-0.6917307398443495,0.6177419354838709,0.607258064516129,0.614516129032258,0.0008789047232626068,-0.003225806451612904,62
choice_only,1.0,0.5,0.0,-0.6926096445676121,-0.6891441172947341,-0.6908601849037143,0.6177419354838709,0.607258064516129,0.6153225806451613,0.0017494596638977734,-0.0024193548387096797,62
choice_only,1.0,0.5,0.25,-0.6926096445676121,-0.6891441172947341,-0.6908601849037143,0.6177419354838709,0.607258064516129,0.6153225806451613,0.0017494596638977734,-0.0024193548387096797,62
choice_only,1.0,0.5,0.5,-0.6926096445676121,-0.6891441172947341,-0.6908601849037143,0.6177419354838709,0.607258064516129,0.6153225806451613,0.0017494596638977734,-0.0024193548387096797,62
choice_only,1.0,0.5,0.75,-0.6926096445676121,-0.6891441172947341,-0.6908601849037143,0.6177419354838709,0.607258064516129,0.6153225806451613,0.0017494596638977734,-0.0024193548387096797,62
choice_only,1.0,0.5,1.0,-0.6926096445676121,-0.6891441172947341,-0.6908601849037143,0.6177419354838709,0.607258064516129,0.6153225806451613,0.0017494596638977734,-0.0024193548387096797,62
choice_only,1.0,0.75,0.0,-0.6926096445676121,-0.6891441172947341,-0.6899979781586771,0.6177419354838709,0.607258064516129,0.6032258064516128,0.002611666408934936,-0.014516129032258067,62
choice_only,1.0,0.75,0.25,-0.6926096445676121,-0.6891441172947341,-0.6899979781586771,0.6177419354838709,0.607258064516129,0.6032258064516128,0.002611666408934936,-0.014516129032258067,62
choice_only,1.0,0.75,0.5,-0.6926096445676121,-0.6891441172947341,-0.6899979781586771,0.6177419354838709,0.607258064516129,0.6032258064516128,0.002611666408934936,-0.014516129032258067,62
choice_only,1.0,0.75,0.75,-0.6926096445676121,-0.6891441172947341,-0.6899979781586771,0.6177419354838709,0.607258064516129,0.6032258064516128,0.002611666408934936,-0.014516129032258067,62
choice_only,1.0,0.75,1.0,-0.6926096445676121,-0.6891441172947341,-0.6899979781586771,0.6177419354838709,0.607258064516129,0.6032258064516128,0.002611666408934936,-0.014516129032258067,62
choice_only,1.0,1.0,0.0,-0.6926096445676121,-0.6891441172947341,-0.6891441172947341,0.6177419354838709,0.607258064516129,0.607258064516129,0.0034655272728779697,-0.010483870967741938,62
choice_only,1.0,1.0,0.25,-0.6926096445676121,-0.6891441172947341,-0.6891441172947341,0.6177419354838709,0.607258064516129,0.607258064516129,0.0034655272728779697,-0.010483870967741938,62
choice_only,1.0,1.0,0.5,-0.6926096445676121,-0.6891441172947341,-0.6891441172947341,0.6177419354838709,0.607258064516129,0.607258064516129,0.0034655272728779697,-0.010483870967741938,62
choice_only,1.0,1.0,0.75,-0.6926096445676121,-0.6891441172947341,-0.6891441172947341,0.6177419354838709,0.607258064516129,0.607258064516129,0.0034655272728779697,-0.010483870967741938,62
choice_only,1.0,1.0,1.0,-0.6926096445676121,-0.6891441172947341,-0.6891441172947341,0.6177419354838709,0.607258064516129,0.607258064516129,0.0034655272728779697,-0.010483870967741938,62
inference_affirm,0.001,0.0,0.0,-0.6921247169780023,-0.5207218468147159,-0.6921247169780023,0.7125,0.7125,0.7125,0.0,0.0,20
inference_affirm,0.001,0.0,0.25,-0.6921247169780023,-0.5313560182536535,-0.6921247169780023,0.7125,0.7125,0.7125,0.0,0.0,20
inference_affirm,0.001,0.0,0.5,-0.6921247169780023,-0.5582114540700394,-0.6921247169780023,0.7125,0.6875,0.7125,0.0,0.0,20
inference_affirm,0.001,0.0,0.75,-0.6921247169780023,-0.6375278534552148,-0.6921247169780023,0.7125,0.675,0.7125,0.0,0.0,20
inference_affirm,0.001,0.0,1.0,-0.6921247169780023,-0.8040654147470517,-0.6921247169780023,0.7125,0.675,0.7125,0.0,0.0,20
inference_affirm,0.001,0.25,0.0,-0.6921247169780023,-0.5207218468147159,-0.590229237628896,0.7125,0.7125,0.7125,0.10189547934910625,0.0,20
inference_affirm,0.001,0.25,0.25,-0.6921247169780023,-0.5313560182536535,-0.5938673698081808,0.7125,0.7125,0.7125,0.0982573471698215,0.0,20
inference_affirm,0.001,0.25,0.5,-0.6921247169780023,-0.5582114540700394,-0.5999924783276465,0.7125,0.6875,0.6875,0.09213223865035587,-0.025,20
inference_affirm,0.001,0.25,0.75,-0.6921247169780023,-0.6375278534552148,-0.6127088804382147,0.7125,0.675,0.675,0.07941583653978758,-0.0375,20
inference_affirm,0.001,0.25,1.0,-0.6921247169780023,-0.8040654147470517,-0.6373103837312721,0.7125,0.675,0.675,0.054814333246730185,-0.0375,20
inference_affirm,0.001,0.5,0.0,-0.6921247169780023,-0.5207218468147159,-0.5365230408802436,0.7125,0.7125,0.7125,0.15560167609775868,0.0,20
inference_affirm,0.001,0.5,0.25,-0.6921247169780023,-0.5313560182536535,-0.542807970459228,0.7125,0.7125,0.7125,0.14931674651877427,0.0,20
inference_affirm,0.001,0.5,0.5,-0.6921247169780023,-0.5582114540700394,-0.5556637087927963,0.7125,0.6875,0.6875,0.13646100818520598,-0.025,20
inference_affirm,0.001,0.5,0.75,-0.6921247169780023,-0.6375278534552148,-0.5871415916937859,0.7125,0.675,0.675,0.10498312528421641,-0.0375,20
inference_affirm,0.001,0.5,1.0,-0.6921247169780023,-0.8040654147470517,-0.6536163126976919,0.7125,0.675,0.675,0.038508404280310375,-0.0375,20
inference_affirm,0.001,0.75,0.0,-0.6921247169780023,-0.5207218468147159,-0.5172075748388021,0.7125,0.7125,0.7125,0.1749171421392002,0.0,20
inference_affirm,0.001,0.75,0.25,-0.6921247169780023,-0.5313560182536535,-0.5256841893264641,0.7125,0.7125,0.7125,0.16644052765153822,0.0,20
inference_affirm,0.001,0.75,0.5,-0.6921247169780023,-0.5582114540700394,-0.5454699044912225,0.7125,0.6875,0.6875,0.14665481248677975,-0.025,20
inference_affirm,0.001,0.75,0.75,-0.6921247169780023,-0.6375278534552148,-0.5996440603710462,0.7125,0.675,0.675,0.09248065660695604,-0.0375,20
inference_affirm,0.001,0.75,1.0,-0.6921247169780023,-0.8040654147470517,-0.7151542761509491,0.7125,0.675,0.675,-0.023029559172946888,-0.0375,20
inference_affirm,0.001,1.0,0.0,-0.6921247169780023,-0.5207218468147159,-0.5207218468147159,0.7125,0.7125,0.7125,0.17140287016328645,0.0,20
inference_affirm,0.001,1.0,0.25,-0.6921247169780023,-0.5313560182536535,-0.5313560182536535,0.7125,0.7125,0.7125,0.1607686987243487,0.0,20
inference_affirm,0.001,1.0,0.5,-0.6921247169780023,-0.5582114540700394,-0.5582114540700394,0.7125,0.6875,0.6875,0.1339132629079629,-0.025,20
inference_affirm,0.001,1.0,0.75,-0.6921247169780023,-0.6375278534552148,-0.6375278534552148,0.7125,0.675,0.675,0.05459686352278742,-0.0375,20
inference_affirm,0.001,1.0,1.0,-0.6921247169780023,-0.8040654147470517,-0.8040654147470517,0.7125,0.675,0.675,-0.11194069776904958,-0.0375,20
inference_affirm,0.005,0.0,0.0,-0.6921247169780023,-0.5358094078070691,-0.6921247169780023,0.7125,0.6875,0.7125,0.0,0.0,20
inference_affirm,0.005,0.0,0.25,-0.6921247169780023,-0.5415122089304335,-0.6921247169780023,0.7125,0.6625,0.7125,0.0,0.0,20
inference_affirm,0.005,0.0,0.5,-0.6921247169780023,-0.549884525062389,-0.6921247169780023,0.7125,0.6625,0.7125,0.0,0.0,20
inference_affirm,0.005,0.0,0.75,-0.6921247169780023,-0.5623994272016606,-0.6921247169780023,0.7125,0.675,0.7125,0.0,0.0,20
inference_affirm,0.005,0.0,1.0,-0.6921247169780023,-0.5814525842716695,-0.6921247169780023,0.7125,0.6625,0.7125,0.0,0.0,20
inference_affirm,0.005,0.25,0.0,-0.6921247169780023,-0.5358094078070691,-0.6302014179886326,0.7125,0.6875,0.6875,0.061923298989369636,-0.025,20
inference_affirm,0.005,0.25,0.25,-0.6921247169780023,-0.5415122089304335,-0.6319176846657848,0.7125,0.6625,0.6625,0.06020703231221739,-0.05,20
inference_affirm,0.005,0.25,0.5,-0.6921247169780023,-0.549884525062389,-0.6341241259808733,0.7125,0.6625,0.6625,0.058000590997128974,-0.05,20
inference_affirm,0.005,0.25,0.75,-0.6921247169780023,-0.5623994272016606,-0.6370429606951017,0.7125,0.675,0.675,0.05508175628290059,-0.0375,20
inference_affirm,0.005,0.25,1.0,-0.6921247169780023,-0.5814525842716695,-0.6409522247924542,0.7125,0.6625,0.6625,0.05117249218554808,-0.05,20
inference_affirm,0.005,0.5,0.0,-0.6921247169780023,-0.5358094078070691,-0.5849764547748657,0.7125,0.6875,0.6875,0.10714826220313659,-0.025,20
inference_affirm,0.005,0.5,0.25,-0.6921247169780023,-0.5415122089304335,-0.5881711359889471,0.7125,0.6625,0.6625,0.10395358098905512,-0.05,20
inference_affirm,0.005,0.5,0.5,-0.6921247169780023,-0.549884525062389,-0.5924945971059832,0.7125,0.6625,0.6625,0.09963011987201911,-0.05,20
inference_affirm,0.005,0.5,0.75,-0.6921247169780023,-0.5623994272016606,-0.5984971208884584,0.7125,0.675,0.675,0.0936275960895439,-0.0375,20
inference_affirm,0.005,0.5,1.0,-0.6921247169780023,-0.5814525842716695,-0.6069621954187419,0.7125,0.6625,0.6625,0.08516252155926037,-0.05,20
inference_affirm,0.005,0.75,0.0,-0.6921247169780023,-0.5358094078070691,-0.5543563654149366,0.7125,0.6875,0.6875,0.13776835156306572,-0.025,20
inference_affirm,0.005,0.75,0.25,-0.6921247169780023,-0.5415122089304335,-0.5588540755049547,0.7125,0.6625,0.6625,0.13327064147304765,-0.05,20
inference_affirm,0.005,0.75,0.5,-0.6921247169780023,-0.549884525062389,-0.5652211020378435,0.7125,0.6625,0.6625,0.12690361494015873,-0.05,20
inference_affirm,0.005,0.75,0.75,-0.6921247169780023,-0.5623994272016606,-0.5744320862588738,0.7125,0.675,0.675,0.11769263071912847,-0.0375,20
inference_affirm,0.005,0.75,1.0,-0.6921247169780023,-0.5814525842716695,-0.5879856536859884,0.7125,0.6625,0.6625,0.10413906329201383,-0.05,20
inference_affirm,0.005,1.0,0.0,-0.6921247169780023,-0.5358094078070691,-0.5358094078070691,0.7125,0.6875,0.6875,0.15631530917093314,-0.025,20
inference_affirm,0.005,1.0,0.25,-0.6921247169780023,-0.5415122089304335,-0.5415122089304335,0.7125,0.6625,0.6625,0.15061250804756876,-0.05,20
inference_affirm,0.005,1.0,0.5,-0.6921247169780023,-0.549884525062389,-0.549884525062389,0.7125,0.6625,0.6625,0.14224019191561316,-0.05,20
inference_affirm,0.005,1.0,0.75,-0.6921247169780023,-0.5623994272016606,-0.5623994272016606,0.7125,0.675,0.675,0.12972528977634165,-0.0375,20
inference_affirm,0.005,1.0,1.0,-0.6921247169780023,-0.5814525842716695,-0.5814525842716695,0.7125,0.6625,0.6625,0.11067213270633278,-0.05,20
inference_affirm,0.01,0.0,0.0,-0.6921247169780023,-0.5593740877864681,-0.6921247169780023,0.7125,0.6625,0.7125,0.0,0.0,20
inference_affirm,0.01,0.0,0.25,-0.6921247169780023,-0.5632722037024801,-0.6921247169780023,0.7125,0.65,0.7125,0.0,0.0,20
inference_affirm,0.01,0.0,0.5,-0.6921247169780023,-0.568235061014326,-0.6921247169780023,0.7125,0.6625,0.7125,0.0,0.0,20
inference_affirm,0.01,0.0,0.75,-0.6921247169780023,-0.5745812487102541,-0.6921247169780023,0.7125,0.6625,0.7125,0.0,0.0,20
inference_affirm,0.01,0.0,1.0,-0.6921247169780023,-0.5827510348616032,-0.6921247169780023,0.7125,0.6625,0.7125,0.0,0.0,20
inference_affirm,0.01,0.25,0.0,-0.6921247169780023,-0.5593740877864681,-0.6456547042834135,0.7125,0.6625,0.6625,0.046470012694588676,-0.05,20
inference_affirm,0.01,0.25,0.25,-0.6921247169780023,-0.5632722037024801,-0.6468057270166025,0.7125,0.65,0.65,0.04531898996139967,-0.0625,20
inference_affirm,0.01,0.25,0.5,-0.6921247169780023,-0.568235061014326,-0.6481590230323385,0.7125,0.6625,0.6625,0.043965693945663756,-0.05,20
inference_affirm,0.01,0.25,0.75,-0.6921247169780023,-0.5745812487102541,-0.6497662163749176,0.7125,0.6625,0.6625,0.04235850060308468,-0.05,20
inference_affirm,0.01,0.25,1.0,-0.6921247169780023,-0.5827510348616032,-0.6516880242768652,0.7125,0.6625,0.6625,0.04043669270113703,-0.05,20
inference_affirm,0.01,0.5,0.0,-0.6921247169780023,-0.5593740877864681,-0.608555717474859,0.7125,0.6625,0.6625,0.0835689995031432,-0.05,20
inference_affirm,0.01,0.5,0.25,-0.6921247169780023,-0.5632722037024801,-0.6107227650128026,0.7125,0.65,0.65,0.08140195196519961,-0.0625,20
inference_affirm,0.01,0.5,0.5,-0.6921247169780023,-0.568235061014326,-0.6133443725780416,0.7125,0.6625,0.6625,0.07878034439996061,-0.05,20
inference_affirm,0.01,0.5,0.75,-0.6921247169780023,-0.5745812487102541,-0.6165435840193352,0.7125,0.6625,0.6625,0.07558113295866706,-0.05,20
inference_affirm,0.01,0.5,1.0,-0.6921247169780023,-0.5827510348616032,-0.620475773572582,0.7125,0.6625,0.6625,0.07164894340542034,-0.05,20
inference_affirm,0.01,0.75,0.0,-0.6921247169780023,-0.5593740877864681,-0.5801178045228353,0.7125,0.6625,0.6625,0.11200691245516692,-0.05,20
inference_affirm,0.01,0.75,0.25,-0.6921247169780023,-0.5632722037024801,-0.5831897055629887,0.7125,0.65,0.65,0.10893501141501363,-0.0625,20
inference_affirm,0.01,0.75,0.5,-0.6921247169780023,-0.568235061014326,-0.587007760809951,0.7125,0.6625,0.6625,0.10511695616805135,-0.05,20
inference_affirm,0.01,0.75,0.75,-0.6921247169780023,-0.5745812487102541,-0.5917849989999586,0.7125,0.6625,0.6625,0.10033971797804357,-0.05,20
inference_affirm,0.01,0.75,1.0,-0.6921247169780023,-0.5827510348616032,-0.5978042022859056,0.7125,0.6625,0.6625,0.09432051469209675,-0.05,20
inference_affirm,0.01,1.0,0.0,-0.6921247169780023,-0.5593740877864681,-0.5593740877864681,0.7125,0.6625,0.6625,0.13275062919153405,-0.05,20
inference_affirm,0.01,1.0,0.25,-0.6921247169780023,-0.5632722037024801,-0.5632722037024801,0.7125,0.65,0.65,0.1288525132755222,-0.0625,20
inference_affirm,0.01,1.0,0.5,-0.6921247169780023,-0.568235061014326,-0.568235061014326,0.7125,0.6625,0.6625,0.12388965596367627,-0.05,20
inference_affirm,0.01,1.0,0.75,-0.6921247169780023,-0.5745812487102541,-0.5745812487102541,0.7125,0.6625,0.6625,0.11754346826774824,-0.05,20
inference_affirm,0.01,1.0,1.0,-0.6921247169780023,-0.5827510348616032,-0.5827510348616032,0.7125,0.6625,0.6625,0.109373682116399,-0.05,20
inference_affirm,0.025,0.0,0.0,-0.6921247169780023,-0.5986647730558078,-0.6921247169780023,0.7125,0.65,0.7125,0.0,0.0,20
inference_affirm,0.025,0.0,0.25,-0.6921247169780023,-0.6009188811171153,-0.6921247169780023,0.7125,0.65,0.7125,0.0,0.0,20
inference_affirm,0.025,0.0,0.5,-0.6921247169780023,-0.6034648259728483,-0.6921247169780023,0.7125,0.65,0.7125,0.0,0.0,20
inference_affirm,0.025,0.0,0.75,-0.6921247169780023,-0.606342822661625,-0.6921247169780023,0.7125,0.65,0.7125,0.0,0.0,20
inference_affirm,0.025,0.0,1.0,-0.6921247169780023,-0.6096005309398455,-0.6921247169780023,0.7125,0.65,0.7125,0.0,0.0,20
inference_affirm,0.025,0.25,0.0,-0.6921247169780023,-0.5986647730558078,-0.6634529354560724,0.7125,0.65,0.65,0.028671781521929778,-0.0625,20
inference_affirm,0.025,0.25,0.25,-0.6921247169780023,-0.6009188811171153,-0.664102105656774,0.7125,0.65,0.65,0.028022611321228248,-0.0625,20
inference_affirm,0.025,0.25,0.5,-0.6921247169780023,-0.6034648259728483,-0.6648070257428654,0.7125,0.65,0.65,0.027317691235136866,-0.0625,20
inference_affirm,0.025,0.25,0.75,-0.6921247169780023,-0.606342822661625,-0.6655743390661824,0.7125,0.65,0.65,0.026550377911819904,-0.0625,20
inference_affirm,0.025,0.25,1.0,-0.6921247169780023,-0.6096005309398455,-0.6664113785189254,0.7125,0.65,0.65,0.02571333845907678,-0.0625,20
inference_affirm,0.025,0.5,0.0,-0.6921247169780023,-0.5986647730558078,-0.638404833709017,0.7125,0.65,0.65,0.05371988326898529,-0.0625,20
