qualtrics_id,condition,domain,t,fit,test_acc,test_ll
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,6,random_projection,0.16666666666666666,-0.694413948573573
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,6,projection_only,0.8333333333333334,-0.5949110724686155
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,6,projection_alpha,0.8333333333333334,-0.5949110724686155
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,7,random_projection,0.0,-0.695585527530157
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,7,projection_only,0.8571428571428571,-0.5534892189296657
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,7,projection_alpha,0.8571428571428571,-0.5534892189296657
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,8,random_projection,0.25,-0.6950269165944247
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,8,projection_only,0.875,-0.5552505720838645
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,8,projection_alpha,0.875,-0.5552505720838645
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,9,random_projection,0.3333333333333333,-0.6942003233524043
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,9,projection_only,0.7777777777777778,-0.6288159508667763
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,9,projection_alpha,0.7777777777777778,-0.6288159508667763
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,10,random_projection,0.4,-0.6945224594560145
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,10,projection_only,0.8,-0.6085316905510927
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,10,projection_alpha,0.8,-0.6085316905510927
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,11,random_projection,0.36363636363636365,-0.693200067062371
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,11,projection_only,0.8181818181818182,-0.5465189163001805
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,11,projection_alpha,0.8181818181818182,-0.5465189163001805
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,12,random_projection,0.3333333333333333,-0.6944361563254042
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,12,projection_only,0.5833333333333334,-0.7146251505725322
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,12,projection_alpha,0.5833333333333334,-0.7146251505725322
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,13,random_projection,0.3076923076923077,-0.6948312243253122
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,13,projection_only,0.6153846153846154,-0.6931526652239667
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,13,projection_alpha,0.6153846153846154,-0.6931526652239667
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,14,random_projection,0.5,-0.694242956166302
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,14,projection_only,0.7142857142857143,-0.6715431069586595
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,14,projection_alpha,0.7142857142857143,-0.6715431069586595
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,15,random_projection,0.4666666666666667,-0.6929573172683874
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,15,projection_only,0.7333333333333333,-0.6313148468700196
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,15,projection_alpha,0.7333333333333333,-0.6313148468700196
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,16,random_projection,0.625,-0.6913846801792864
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,16,projection_only,0.6875,-0.6231001589986683
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,16,projection_alpha,0.6875,-0.6231001589986683
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,17,random_projection,0.5882352941176471,-0.6919395639482359
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,17,projection_only,0.6470588235294118,-0.6843899540473861
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,17,projection_alpha,0.6470588235294118,-0.6843899540473861
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,18,random_projection,0.6111111111111112,-0.6910801940626025
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,18,projection_only,0.6666666666666666,-0.667858979764024
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,18,projection_alpha,0.6666666666666666,-0.667858979764024
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,19,random_projection,0.5789473684210527,-0.6915411107605159
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,19,projection_only,0.6842105263157895,-0.6724505874450213
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,19,projection_alpha,0.6842105263157895,-0.6724505874450213
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,20,random_projection,0.6,-0.6911409014446344
