user_id,condition,trial,accuracy,log_likelihood,utility_pearson,utility_spearman,weight_recovery_pearson,weight_recovery_spearman
31,projected,26,0.595,-0.6927933696819517,0.513024088677387,0.41692307692307695,0.37221636967846616,0.38181818181818183
31,slider,26,0.435,-0.6933642556460791,-0.07054211758506734,-0.08615384615384615,-0.68425288469416,-0.5757575757575757
31,partial,26,0.54,-0.6930890372597059,0.2544024579382792,0.23153846153846153,-0.32150635737887806,-0.10303030303030303
31,standard,27,0.595,-0.6928120377630123,0.45994853017365067,0.4076923076923077,0.42753905810299697,0.5878787878787878
31,projected,27,0.615,-0.6927875579461302,0.5135210133383183,0.43692307692307686,0.4275560654823685,0.5878787878787878
31,slider,27,0.425,-0.6933889697641371,-0.14267127968898174,-0.17846153846153845,-0.6779123145858656,-0.709090909090909
31,partial,27,0.53,-0.6931001012774874,0.2540207329586803,0.2376923076923077,-0.2545961422325101,-0.13939393939393938
31,standard,28,0.59,-0.6928010906387598,0.48511625854968093,0.39692307692307693,0.38905235239637587,0.5151515151515151
31,projected,28,0.59,-0.692775159357568,0.5333784411091386,0.41923076923076924,0.3890714537695151,0.5151515151515151
31,slider,28,0.415,-0.6933223445726405,-0.2065949196873073,-0.2569230769230769,-0.6848763146196306,-0.7575757575757575
31,partial,28,0.56,-0.6930613666962974,0.3407866106607816,0.3246153846153846,-0.13184372807584774,-0.06666666666666665
31,standard,29,0.58,-0.6927710737414672,0.47043403726464433,0.4038461538461539,0.4040067251526199,0.5030303030303029
31,projected,29,0.63,-0.6927512980904931,0.5136328605111921,0.4338461538461538,0.40401873698801294,0.5030303030303029
31,slider,29,0.36,-0.6933923837510764,-0.3128048863548018,-0.3915384615384615,-0.619081906956393,-0.6727272727272726
31,partial,29,0.515,-0.6930811678083848,0.3125649311860337,0.28384615384615386,-0.1356841941069167,-0.07878787878787878
31,standard,30,0.575,-0.6927555684774959,0.46304220644507327,0.4061538461538462,0.4327071097854699,0.6121212121212121
31,projected,30,0.61,-0.6927309439078541,0.5158077255196479,0.42230769230769233,0.4327255653246676,0.6121212121212121
31,slider,30,0.365,-0.6934057132348941,-0.34410564974302654,-0.45,-0.3321990972968476,-0.5878787878787878
31,partial,30,0.535,-0.6930800377469143,0.3234753228241895,0.24923076923076923,0.10290552136209499,-0.22424242424242422
31,standard,31,0.57,-0.692782948032553,0.4476197332817626,0.36846153846153845,0.3896893517070916,0.6242424242424242
31,projected,31,0.61,-0.6927482768248268,0.5144050651492021,0.40461538461538454,0.38970275479302335,0.6242424242424242
31,slider,31,0.355,-0.6934273203181636,-0.353724683059348,-0.4338461538461538,-0.25683438089406496,-0.3939393939393939
31,partial,31,0.525,-0.693104508654647,0.2665876102668448,0.21769230769230768,0.08999233884033508,-0.07878787878787878
31,standard,32,0.56,-0.6927683434260437,0.41171307319444245,0.3646153846153847,0.43757897797481826,0.6727272727272726
31,projected,32,0.61,-0.6927327319946938,0.47901525666823275,0.4238461538461538,0.4376068267938108,0.6727272727272726
31,slider,32,0.335,-0.6934585340402535,-0.32412785541882194,-0.3515384615384615,-0.22452436434358267,-0.6242424242424242
31,partial,32,0.525,-0.6931127293631892,0.24681793672808058,0.16999999999999998,0.15507897966623557,-0.24848484848484845
31,standard,33,0.575,-0.6927463035438981,0.3935054400191082,0.36076923076923073,0.467840177216408,0.6606060606060605
31,projected,33,0.61,-0.6927149846722456,0.4528791772980158,0.4076923076923077,0.46786185641876765,0.6606060606060605
31,slider,33,0.32,-0.6934831433917633,-0.2958239652844108,-0.3546153846153846,-0.24955464444052683,-0.5636363636363636
31,partial,33,0.515,-0.6931137920198503,0.23475501405237842,0.19307692307692306,0.1380487340654436,-0.2727272727272727
31,standard,34,0.585,-0.692737174689275,0.4200016386357752,0.36076923076923073,0.4842097069057616,0.7575757575757575
31,projected,34,0.605,-0.6927117966716081,0.47451366077378726,0.4130769230769231,0.48422135612311157,0.7575757575757575
31,slider,34,0.39,-0.6933616301631698,-0.14262696464488483,-0.1476923076923077,-0.08878726548612047,-0.24848484848484845
31,partial,34,0.535,-0.6930486572646453,0.3026685251868205,0.2530769230769231,0.23747175970582832,0.01818181818181818
31,standard,35,0.585,-0.6927258030422577,0.43676602314183377,0.3807692307692308,0.4741626944834069,0.7575757575757575
31,projected,35,0.6,-0.6927075464542816,0.48425760667224493,0.41692307692307695,0.47417500663333495,0.7575757575757575
31,slider,35,0.39,-0.6933497541428586,-0.17027395998228798,-0.18307692307692305,0.038048008150213725,-0.06666666666666665
31,partial,35,0.55,-0.6930370487747155,0.32382613807951727,0.2592307692307692,0.3329004009223586,0.04242424242424241
31,standard,36,0.615,-0.6927149688234013,0.4464029314983597,0.37538461538461537,0.46526966065722797,0.7575757575757575
31,projected,36,0.62,-0.6926945464075743,0.5031489052555829,0.42923076923076925,0.4652830867084955,0.7575757575757575
31,slider,36,0.39,-0.6933537500903938,-0.11749564411816735,-0.1746153846153846,0.06230113354246494,-0.18787878787878787
