lambda,scale,alpha,qualtrics_id,fold,n_test,test_acc,test_ll
1.0,1.5,1.0,R_7QAkOtO6FETwKSv,2,4,0.5,-0.6980277498377709
1.0,1.5,1.0,R_7QAkOtO6FETwKSv,3,4,0.5,-0.6960332982872968
1.0,1.5,1.0,R_7QAkOtO6FETwKSv,4,4,0.75,-0.6922018722292577
2.5,0.5,0.0,R_5EfMjMbx1z8Kvhl,0,4,0.75,-0.692084463678801
2.5,0.5,0.0,R_5EfMjMbx1z8Kvhl,1,4,0.75,-0.6907220605083805
2.5,0.5,0.0,R_5EfMjMbx1z8Kvhl,2,4,0.5,-0.6924279913355617
2.5,0.5,0.0,R_5EfMjMbx1z8Kvhl,3,4,1.0,-0.6898890967083725
2.5,0.5,0.0,R_5EfMjMbx1z8Kvhl,4,4,0.75,-0.6893024241329977
2.5,0.5,0.0,R_56aT1YjmRtKACUH,0,4,0.75,-0.6922767724958568
2.5,0.5,0.0,R_56aT1YjmRtKACUH,1,4,0.5,-0.6954790560767609
2.5,0.5,0.0,R_56aT1YjmRtKACUH,2,4,0.75,-0.6921065921162267
2.5,0.5,0.0,R_56aT1YjmRtKACUH,3,4,0.75,-0.6919781401633853
2.5,0.5,0.0,R_56aT1YjmRtKACUH,4,4,0.5,-0.692684740265044
2.5,0.5,0.0,R_3HS2lsaEfcZSuXu,0,4,0.75,-0.6904562111877687
2.5,0.5,0.0,R_3HS2lsaEfcZSuXu,1,4,0.5,-0.6945317606122268
2.5,0.5,0.0,R_3HS2lsaEfcZSuXu,2,4,0.5,-0.6928725830380102
2.5,0.5,0.0,R_3HS2lsaEfcZSuXu,3,4,0.75,-0.6908502721781338
2.5,0.5,0.0,R_3HS2lsaEfcZSuXu,4,4,0.75,-0.6904907653642843
2.5,0.5,0.0,R_6HoVfVJSFl7IrlL,0,4,0.5,-0.6926097955017095
2.5,0.5,0.0,R_6HoVfVJSFl7IrlL,1,4,0.75,-0.6898780678059389
2.5,0.5,0.0,R_6HoVfVJSFl7IrlL,2,4,0.5,-0.6941688147653378
2.5,0.5,0.0,R_6HoVfVJSFl7IrlL,3,4,1.0,-0.6908084718996411
2.5,0.5,0.0,R_6HoVfVJSFl7IrlL,4,4,0.75,-0.6899753699184538
2.5,0.5,0.0,R_5Q5TZ5csoblHSvA,0,4,0.25,-0.6944690271684104
2.5,0.5,0.0,R_5Q5TZ5csoblHSvA,1,4,0.5,-0.6927065164527764
2.5,0.5,0.0,R_5Q5TZ5csoblHSvA,2,4,0.75,-0.6921563102933384
2.5,0.5,0.0,R_5Q5TZ5csoblHSvA,3,4,0.25,-0.6933867452565314
2.5,0.5,0.0,R_5Q5TZ5csoblHSvA,4,4,0.75,-0.692353452102021
2.5,0.5,0.0,R_18H831wJaDlPwgg,0,4,0.5,-0.6909366916583222
2.5,0.5,0.0,R_18H831wJaDlPwgg,1,4,1.0,-0.6867319183088039
2.5,0.5,0.0,R_18H831wJaDlPwgg,2,4,0.75,-0.6881422634573743
2.5,0.5,0.0,R_18H831wJaDlPwgg,3,4,1.0,-0.6833928829733449
2.5,0.5,0.0,R_18H831wJaDlPwgg,4,4,1.0,-0.6850801105992461
2.5,0.5,0.0,R_12mMAseFwoOpgqC,0,4,0.5,-0.6911669438126822
2.5,0.5,0.0,R_12mMAseFwoOpgqC,1,4,0.5,-0.6912913768985746
2.5,0.5,0.0,R_12mMAseFwoOpgqC,2,4,0.5,-0.693166080032372
2.5,0.5,0.0,R_12mMAseFwoOpgqC,3,4,0.5,-0.69250322996814
2.5,0.5,0.0,R_12mMAseFwoOpgqC,4,4,0.75,-0.6908430734425559
2.5,0.5,0.0,R_7ojvA7NDI10RoKR,0,5,0.6,-0.6904057063612956
2.5,0.5,0.0,R_7ojvA7NDI10RoKR,1,5,0.8,-0.6892124263439465
2.5,0.5,0.0,R_7ojvA7NDI10RoKR,2,5,0.8,-0.6898834737874594
2.5,0.5,0.0,R_7ojvA7NDI10RoKR,3,5,1.0,-0.6883487549031112
2.5,0.5,0.0,R_5gbXjT8uFYXCo7E,0,4,0.25,-0.6957312777351052
2.5,0.5,0.0,R_5gbXjT8uFYXCo7E,1,4,0.5,-0.6933418105168025
2.5,0.5,0.0,R_5gbXjT8uFYXCo7E,2,4,0.5,-0.6927223541955984
2.5,0.5,0.0,R_5gbXjT8uFYXCo7E,3,4,0.75,-0.6923213903806267
2.5,0.5,0.0,R_5gbXjT8uFYXCo7E,4,4,0.75,-0.6925202041499149
2.5,0.5,0.0,R_7f9o7q4AZOoP4ot,0,4,0.5,-0.6930053046684632
2.5,0.5,0.0,R_7f9o7q4AZOoP4ot,1,4,0.25,-0.6948288543639571
2.5,0.5,0.0,R_7f9o7q4AZOoP4ot,2,4,0.0,-0.6944021479767455
2.5,0.5,0.0,R_7f9o7q4AZOoP4ot,3,4,0.5,-0.69424927231415
2.5,0.5,0.0,R_7f9o7q4AZOoP4ot,4,4,0.25,-0.6951993748519765
2.5,0.5,0.0,R_1WHYlcDjJDcnUfD,0,4,0.5,-0.693511493885751
2.5,0.5,0.0,R_1WHYlcDjJDcnUfD,1,4,0.75,-0.6926666309195489
2.5,0.5,0.0,R_1WHYlcDjJDcnUfD,2,4,0.75,-0.692906764412173
2.5,0.5,0.0,R_1WHYlcDjJDcnUfD,3,4,0.25,-0.6942734644341064
2.5,0.5,0.0,R_1WHYlcDjJDcnUfD,4,4,0.5,-0.6936193620892518
2.5,0.5,0.0,R_6Q0gBjey6IdfZpf,0,4,0.75,-0.6900699438437502
2.5,0.5,0.0,R_6Q0gBjey6IdfZpf,1,4,1.0,-0.6902610189223612
2.5,0.5,0.0,R_6Q0gBjey6IdfZpf,2,4,0.75,-0.6903243395538059
2.5,0.5,0.0,R_6Q0gBjey6IdfZpf,3,4,0.5,-0.691714212733594
2.5,0.5,0.0,R_6Q0gBjey6IdfZpf,4,4,0.5,-0.6897973300718055
2.5,0.5,0.0,R_1wzohnjOPhN82Wd,0,4,0.75,-0.690518831123791
2.5,0.5,0.0,R_1wzohnjOPhN82Wd,1,4,0.75,-0.6900706222351046
2.5,0.5,0.0,R_1wzohnjOPhN82Wd,2,4,0.75,-0.6897190046871162
2.5,0.5,0.0,R_1wzohnjOPhN82Wd,3,4,0.75,-0.689909157509249
2.5,0.5,0.0,R_1wzohnjOPhN82Wd,4,4,0.25,-0.6951833850581175
2.5,0.5,0.0,R_70kbQcqJL4Tkq6B,0,4,0.5,-0.6941544263217807
2.5,0.5,0.0,R_70kbQcqJL4Tkq6B,1,4,0.5,-0.6932886976767482
2.5,0.5,0.0,R_70kbQcqJL4Tkq6B,2,4,1.0,-0.6891818962894788
2.5,0.5,0.0,R_70kbQcqJL4Tkq6B,3,4,0.75,-0.6904114712986442
2.5,0.5,0.0,R_70kbQcqJL4Tkq6B,4,4,0.75,-0.6889861570867185
2.5,0.5,0.0,R_6rftRMhNP0o6boD,0,4,0.5,-0.6919911219901065
2.5,0.5,0.0,R_6rftRMhNP0o6boD,1,4,0.5,-0.6925235104625935
2.5,0.5,0.0,R_6rftRMhNP0o6boD,2,4,0.5,-0.6942127803030967
2.5,0.5,0.0,R_6rftRMhNP0o6boD,3,4,0.75,-0.6897503087796011
2.5,0.5,0.0,R_6rftRMhNP0o6boD,4,4,1.0,-0.689877912352139
2.5,0.5,0.0,R_6jv2PrGBJcO4of6,0,4,1.0,-0.6881289430958194
2.5,0.5,0.0,R_6jv2PrGBJcO4of6,1,4,1.0,-0.6893580620679777
2.5,0.5,0.0,R_6jv2PrGBJcO4of6,2,4,0.75,-0.6921951704583993
2.5,0.5,0.0,R_6jv2PrGBJcO4of6,3,4,0.75,-0.6898668007936024
2.5,0.5,0.0,R_6jv2PrGBJcO4of6,4,4,0.5,-0.6967811440409596
2.5,0.5,0.0,R_1dHqTtKKq3yQvmX,0,4,0.75,-0.6856635833884526
2.5,0.5,0.0,R_1dHqTtKKq3yQvmX,1,4,0.5,-0.6866243434193118
2.5,0.5,0.0,R_1dHqTtKKq3yQvmX,2,4,0.75,-0.6877928886426801
2.5,0.5,0.0,R_1dHqTtKKq3yQvmX,3,4,0.75,-0.6882875963453161
2.5,0.5,0.0,R_1dHqTtKKq3yQvmX,4,4,0.75,-0.6843241358733924
2.5,0.5,0.0,R_1P81VK8fH860C4V,0,4,1.0,-0.6896401954644791
2.5,0.5,0.0,R_1P81VK8fH860C4V,1,4,1.0,-0.687294579486917
2.5,0.5,0.0,R_1P81VK8fH860C4V,2,4,0.75,-0.6899577976004694
2.5,0.5,0.0,R_1P81VK8fH860C4V,3,4,0.5,-0.6927615870134034
2.5,0.5,0.0,R_1P81VK8fH860C4V,4,4,1.0,-0.6874534600373549
2.5,0.5,0.0,R_7go085j249AymBb,0,4,0.5,-0.689593189762337
2.5,0.5,0.0,R_7go085j249AymBb,1,4,0.75,-0.6891949388909339
2.5,0.5,0.0,R_7go085j249AymBb,2,4,1.0,-0.6888288187828744
2.5,0.5,0.0,R_7go085j249AymBb,3,4,0.75,-0.690083813499244
2.5,0.5,0.0,R_7go085j249AymBb,4,4,0.5,-0.692685743398604
2.5,0.5,0.0,R_6xzSCFMWRhzZIRg,0,4,0.25,-0.6924133458802015
2.5,0.5,0.0,R_6xzSCFMWRhzZIRg,1,4,0.75,-0.6916319975482086
2.5,0.5,0.0,R_6xzSCFMWRhzZIRg,2,4,0.75,-0.6917182517360244
2.5,0.5,0.0,R_6xzSCFMWRhzZIRg,3,4,1.0,-0.6901904441802476
2.5,0.5,0.0,R_6xzSCFMWRhzZIRg,4,4,0.75,-0.6918782526827334
2.5,0.5,0.0,R_5EychZPB1u00qZH,0,4,0.75,-0.6883665441471989
2.5,0.5,0.0,R_5EychZPB1u00qZH,1,4,0.5,-0.6909574006433749
2.5,0.5,0.0,R_5EychZPB1u00qZH,2,4,1.0,-0.6893913221776149
2.5,0.5,0.0,R_5EychZPB1u00qZH,3,4,0.75,-0.6886960076701212
2.5,0.5,0.0,R_5EychZPB1u00qZH,4,4,0.25,-0.6939934540214646
2.5,0.5,0.0,R_59glCvaBnt5WTU6,0,4,0.5,-0.693444839825925
2.5,0.5,0.0,R_59glCvaBnt5WTU6,1,4,0.75,-0.6901661371285418
2.5,0.5,0.0,R_59glCvaBnt5WTU6,2,4,1.0,-0.6898677114123166
2.5,0.5,0.0,R_59glCvaBnt5WTU6,3,4,0.75,-0.6907316167937454
2.5,0.5,0.0,R_59glCvaBnt5WTU6,4,4,0.75,-0.6916537886769138
2.5,0.5,0.0,R_1nBL27EvLs0Bkk4,0,4,0.5,-0.6901640181607196
2.5,0.5,0.0,R_1nBL27EvLs0Bkk4,1,4,0.75,-0.6952692742376443
2.5,0.5,0.0,R_1nBL27EvLs0Bkk4,2,4,0.75,-0.6891759237760526
2.5,0.5,0.0,R_1nBL27EvLs0Bkk4,3,4,0.75,-0.6907457605962339
2.5,0.5,0.0,R_1nBL27EvLs0Bkk4,4,4,1.0,-0.6881715965020744
2.5,0.5,0.0,R_6FsUQnzEYAQwtwa,0,4,0.75,-0.6919629234527528
2.5,0.5,0.0,R_6FsUQnzEYAQwtwa,1,4,0.25,-0.6929789746764197
2.5,0.5,0.0,R_6FsUQnzEYAQwtwa,2,4,0.75,-0.6923745222976756
2.5,0.5,0.0,R_6FsUQnzEYAQwtwa,3,4,0.5,-0.6927756730683093
2.5,0.5,0.0,R_6FsUQnzEYAQwtwa,4,4,0.5,-0.6918549441789213
2.5,0.5,0.0,R_5pX1jjp1Yu1RSN7,0,4,1.0,-0.6884894158128477
2.5,0.5,0.0,R_5pX1jjp1Yu1RSN7,1,4,0.5,-0.6882546685106476
2.5,0.5,0.0,R_5pX1jjp1Yu1RSN7,2,4,0.75,-0.688623877638769
2.5,0.5,0.0,R_5pX1jjp1Yu1RSN7,3,4,0.75,-0.689600066575443
2.5,0.5,0.0,R_5pX1jjp1Yu1RSN7,4,4,0.25,-0.6980608183641929
2.5,0.5,0.0,R_5DY1mtPtJpWz8WC,0,5,1.0,-0.6838900365042182
2.5,0.5,0.0,R_5DY1mtPtJpWz8WC,1,5,0.8,-0.6871812442474219
2.5,0.5,0.0,R_5DY1mtPtJpWz8WC,2,5,0.8,-0.6889162773599639
2.5,0.5,0.0,R_5DY1mtPtJpWz8WC,3,5,0.6,-0.6852879194464846
2.5,0.5,0.0,R_1PN3SGDWOMibPAh,0,4,1.0,-0.6901319550399582
2.5,0.5,0.0,R_1PN3SGDWOMibPAh,1,4,0.5,-0.6944017454700445
2.5,0.5,0.0,R_1PN3SGDWOMibPAh,2,4,0.75,-0.6921814596068668
2.5,0.5,0.0,R_1PN3SGDWOMibPAh,3,4,0.5,-0.6914019105936062
2.5,0.5,0.0,R_1PN3SGDWOMibPAh,4,4,1.0,-0.6904015700831796
2.5,0.5,0.0,R_3SrBXsc2uYrsSZz,0,4,0.75,-0.690481402807029
2.5,0.5,0.0,R_3SrBXsc2uYrsSZz,1,4,0.5,-0.6931734128243594
2.5,0.5,0.0,R_3SrBXsc2uYrsSZz,2,4,0.5,-0.6937985242969504
2.5,0.5,0.0,R_3SrBXsc2uYrsSZz,3,4,1.0,-0.6892622142012239
2.5,0.5,0.0,R_3SrBXsc2uYrsSZz,4,4,1.0,-0.6894352610742359
2.5,0.5,0.0,R_7rNeEq8TvAxjqdL,0,4,0.75,-0.6881957782921113
2.5,0.5,0.0,R_7rNeEq8TvAxjqdL,1,4,0.75,-0.6887647615939607
2.5,0.5,0.0,R_7rNeEq8TvAxjqdL,2,4,1.0,-0.6875260650410958
2.5,0.5,0.0,R_7rNeEq8TvAxjqdL,3,4,0.5,-0.6924556973555398
2.5,0.5,0.0,R_7rNeEq8TvAxjqdL,4,4,0.75,-0.6895585441404987
2.5,0.5,0.0,R_7QAkOtO6FETwKSv,0,4,0.5,-0.6953006057036488
2.5,0.5,0.0,R_7QAkOtO6FETwKSv,1,4,0.75,-0.692157718620695
2.5,0.5,0.0,R_7QAkOtO6FETwKSv,2,4,0.5,-0.6941856449053878
2.5,0.5,0.0,R_7QAkOtO6FETwKSv,3,4,0.25,-0.6933176843873261
2.5,0.5,0.0,R_7QAkOtO6FETwKSv,4,4,0.5,-0.6933357762518504
2.5,0.5,0.25,R_5EfMjMbx1z8Kvhl,0,4,0.5,-0.6926043721550188
2.5,0.5,0.25,R_5EfMjMbx1z8Kvhl,1,4,0.75,-0.6912671793548644
2.5,0.5,0.25,R_5EfMjMbx1z8Kvhl,2,4,0.5,-0.6924166184687266
2.5,0.5,0.25,R_5EfMjMbx1z8Kvhl,3,4,1.0,-0.6902614358188438
2.5,0.5,0.25,R_5EfMjMbx1z8Kvhl,4,4,0.75,-0.6901771484580003
2.5,0.5,0.25,R_56aT1YjmRtKACUH,0,4,0.75,-0.6926625006006326
2.5,0.5,0.25,R_56aT1YjmRtKACUH,1,4,0.25,-0.6952519194603927
2.5,0.5,0.25,R_56aT1YjmRtKACUH,2,4,0.75,-0.6922184217976757
2.5,0.5,0.25,R_56aT1YjmRtKACUH,3,4,0.75,-0.6923041639558634
2.5,0.5,0.25,R_56aT1YjmRtKACUH,4,4,0.5,-0.6931845509794836
2.5,0.5,0.25,R_3HS2lsaEfcZSuXu,0,4,0.75,-0.6908581487621871
2.5,0.5,0.25,R_3HS2lsaEfcZSuXu,1,4,0.5,-0.6946022759804622
2.5,0.5,0.25,R_3HS2lsaEfcZSuXu,2,4,0.5,-0.692980466130036
2.5,0.5,0.25,R_3HS2lsaEfcZSuXu,3,4,0.75,-0.6910262274647118
2.5,0.5,0.25,R_3HS2lsaEfcZSuXu,4,4,0.75,-0.6907096383744977
2.5,0.5,0.25,R_6HoVfVJSFl7IrlL,0,4,0.5,-0.6925844824712184
2.5,0.5,0.25,R_6HoVfVJSFl7IrlL,1,4,0.75,-0.6901605256792195
2.5,0.5,0.25,R_6HoVfVJSFl7IrlL,2,4,0.5,-0.6940412104254204
2.5,0.5,0.25,R_6HoVfVJSFl7IrlL,3,4,1.0,-0.6909676944037116
2.5,0.5,0.25,R_6HoVfVJSFl7IrlL,4,4,0.75,-0.6902080966712976
2.5,0.5,0.25,R_5Q5TZ5csoblHSvA,0,4,0.25,-0.6943323779535724
2.5,0.5,0.25,R_5Q5TZ5csoblHSvA,1,4,0.5,-0.6926392528568419
2.5,0.5,0.25,R_5Q5TZ5csoblHSvA,2,4,0.75,-0.6923948376446856
2.5,0.5,0.25,R_5Q5TZ5csoblHSvA,3,4,0.25,-0.6934194734661887
2.5,0.5,0.25,R_5Q5TZ5csoblHSvA,4,4,0.75,-0.6925085624282719
2.5,0.5,0.25,R_18H831wJaDlPwgg,0,4,0.5,-0.6911146112078302
2.5,0.5,0.25,R_18H831wJaDlPwgg,1,4,1.0,-0.6867092565867338
2.5,0.5,0.25,R_18H831wJaDlPwgg,2,4,0.5,-0.6885929623762961
2.5,0.5,0.25,R_18H831wJaDlPwgg,3,4,1.0,-0.6840225772531068
2.5,0.5,0.25,R_18H831wJaDlPwgg,4,4,1.0,-0.6854887308667934
2.5,0.5,0.25,R_12mMAseFwoOpgqC,0,4,0.5,-0.691137398927939
2.5,0.5,0.25,R_12mMAseFwoOpgqC,1,4,0.5,-0.6912601706958899
2.5,0.5,0.25,R_12mMAseFwoOpgqC,2,4,0.5,-0.6929921151760228
2.5,0.5,0.25,R_12mMAseFwoOpgqC,3,4,0.5,-0.6925759950967381
2.5,0.5,0.25,R_12mMAseFwoOpgqC,4,4,0.75,-0.6908173309798906
2.5,0.5,0.25,R_7ojvA7NDI10RoKR,0,5,0.6,-0.6905888044944232
2.5,0.5,0.25,R_7ojvA7NDI10RoKR,1,5,0.8,-0.6893939529809983
2.5,0.5,0.25,R_7ojvA7NDI10RoKR,2,5,0.8,-0.690138628338598
2.5,0.5,0.25,R_7ojvA7NDI10RoKR,3,5,1.0,-0.6888670249239208
2.5,0.5,0.25,R_5gbXjT8uFYXCo7E,0,4,0.25,-0.6953439676975572
2.5,0.5,0.25,R_5gbXjT8uFYXCo7E,1,4,0.5,-0.6930680267208938
2.5,0.5,0.25,R_5gbXjT8uFYXCo7E,2,4,0.75,-0.6923174120068258
2.5,0.5,0.25,R_5gbXjT8uFYXCo7E,3,4,0.75,-0.6922562524895073
2.5,0.5,0.25,R_5gbXjT8uFYXCo7E,4,4,0.75,-0.6920898281712561
2.5,0.5,0.25,R_7f9o7q4AZOoP4ot,0,4,0.5,-0.693121777453956
2.5,0.5,0.25,R_7f9o7q4AZOoP4ot,1,4,0.25,-0.694843416912132
2.5,0.5,0.25,R_7f9o7q4AZOoP4ot,2,4,0.25,-0.6941958021575961
2.5,0.5,0.25,R_7f9o7q4AZOoP4ot,3,4,0.5,-0.6940769577252962
2.5,0.5,0.25,R_7f9o7q4AZOoP4ot,4,4,0.25,-0.6955514711250301
2.5,0.5,0.25,R_1WHYlcDjJDcnUfD,0,4,0.75,-0.6935051218727318
2.5,0.5,0.25,R_1WHYlcDjJDcnUfD,1,4,0.75,-0.6928976084548406
2.5,0.5,0.25,R_1WHYlcDjJDcnUfD,2,4,0.75,-0.6929105484983904
2.5,0.5,0.25,R_1WHYlcDjJDcnUfD,3,4,0.0,-0.6942882637114041
2.5,0.5,0.25,R_1WHYlcDjJDcnUfD,4,4,0.5,-0.693312208584339
2.5,0.5,0.25,R_6Q0gBjey6IdfZpf,0,4,0.75,-0.6903989650214084
2.5,0.5,0.25,R_6Q0gBjey6IdfZpf,1,4,1.0,-0.6904350737770464
2.5,0.5,0.25,R_6Q0gBjey6IdfZpf,2,4,0.75,-0.690474726302458
2.5,0.5,0.25,R_6Q0gBjey6IdfZpf,3,4,0.5,-0.6920984690342401
2.5,0.5,0.25,R_6Q0gBjey6IdfZpf,4,4,0.5,-0.6899151195914842
2.5,0.5,0.25,R_1wzohnjOPhN82Wd,0,4,0.75,-0.6907744903903705
2.5,0.5,0.25,R_1wzohnjOPhN82Wd,1,4,0.75,-0.690258537525278
2.5,0.5,0.25,R_1wzohnjOPhN82Wd,2,4,0.75,-0.6896843374126541
2.5,0.5,0.25,R_1wzohnjOPhN82Wd,3,4,0.75,-0.6900119626740856
2.5,0.5,0.25,R_1wzohnjOPhN82Wd,4,4,0.25,-0.6949551732035564
2.5,0.5,0.25,R_70kbQcqJL4Tkq6B,0,4,0.5,-0.6941499654509002
2.5,0.5,0.25,R_70kbQcqJL4Tkq6B,1,4,0.75,-0.6929448618018619
2.5,0.5,0.25,R_70kbQcqJL4Tkq6B,2,4,1.0,-0.6897861104654138
2.5,0.5,0.25,R_70kbQcqJL4Tkq6B,3,4,0.75,-0.6905378017710765
2.5,0.5,0.25,R_70kbQcqJL4Tkq6B,4,4,1.0,-0.689353377035071
2.5,0.5,0.25,R_6rftRMhNP0o6boD,0,4,0.5,-0.6917904639035094
2.5,0.5,0.25,R_6rftRMhNP0o6boD,1,4,0.5,-0.6925312589098368
2.5,0.5,0.25,R_6rftRMhNP0o6boD,2,4,0.75,-0.6939744894322838
2.5,0.5,0.25,R_6rftRMhNP0o6boD,3,4,0.75,-0.690156496921694
2.5,0.5,0.25,R_6rftRMhNP0o6boD,4,4,1.0,-0.6904145359218655
2.5,0.5,0.25,R_6jv2PrGBJcO4of6,0,4,1.0,-0.6886386076198867
2.5,0.5,0.25,R_6jv2PrGBJcO4of6,1,4,0.75,-0.6898743932548401
2.5,0.5,0.25,R_6jv2PrGBJcO4of6,2,4,0.75,-0.6925673572269122
2.5,0.5,0.25,R_6jv2PrGBJcO4of6,3,4,0.75,-0.6901635764200584
2.5,0.5,0.25,R_6jv2PrGBJcO4of6,4,4,0.5,-0.696828070888917
2.5,0.5,0.25,R_1dHqTtKKq3yQvmX,0,4,0.75,-0.6853513799796135
2.5,0.5,0.25,R_1dHqTtKKq3yQvmX,1,4,0.5,-0.6862829679192182
2.5,0.5,0.25,R_1dHqTtKKq3yQvmX,2,4,0.75,-0.6878310762611618
2.5,0.5,0.25,R_1dHqTtKKq3yQvmX,3,4,0.75,-0.6883928590385244
2.5,0.5,0.25,R_1dHqTtKKq3yQvmX,4,4,0.75,-0.684501974171912
2.5,0.5,0.25,R_1P81VK8fH860C4V,0,4,1.0,-0.689479002419257
2.5,0.5,0.25,R_1P81VK8fH860C4V,1,4,1.0,-0.6874431645541003
2.5,0.5,0.25,R_1P81VK8fH860C4V,2,4,0.75,-0.6901094128635525
2.5,0.5,0.25,R_1P81VK8fH860C4V,3,4,0.5,-0.6928293832448195
2.5,0.5,0.25,R_1P81VK8fH860C4V,4,4,1.0,-0.6878836615940009
2.5,0.5,0.25,R_7go085j249AymBb,0,4,0.5,-0.6896233774768235
2.5,0.5,0.25,R_7go085j249AymBb,1,4,0.75,-0.6890480526155374
2.5,0.5,0.25,R_7go085j249AymBb,2,4,1.0,-0.6888039584685448
2.5,0.5,0.25,R_7go085j249AymBb,3,4,0.75,-0.6899562653497027
2.5,0.5,0.25,R_7go085j249AymBb,4,4,0.5,-0.6926726232921121
2.5,0.5,0.25,R_6xzSCFMWRhzZIRg,0,4,0.25,-0.692363116237176
2.5,0.5,0.25,R_6xzSCFMWRhzZIRg,1,4,0.75,-0.6914081849861914
2.5,0.5,0.25,R_6xzSCFMWRhzZIRg,2,4,0.75,-0.6917160127741679
2.5,0.5,0.25,R_6xzSCFMWRhzZIRg,3,4,1.0,-0.6905930086531578
2.5,0.5,0.25,R_6xzSCFMWRhzZIRg,4,4,0.5,-0.691671674859268
2.5,0.5,0.25,R_5EychZPB1u00qZH,0,4,0.75,-0.6885741662599044
2.5,0.5,0.25,R_5EychZPB1u00qZH,1,4,0.5,-0.6912030702504048
2.5,0.5,0.25,R_5EychZPB1u00qZH,2,4,1.0,-0.6894702555060233
2.5,0.5,0.25,R_5EychZPB1u00qZH,3,4,0.75,-0.6887086677193656
2.5,0.5,0.25,R_5EychZPB1u00qZH,4,4,0.25,-0.6939681531404106
2.5,0.5,0.25,R_59glCvaBnt5WTU6,0,4,0.5,-0.6935044464432216
2.5,0.5,0.25,R_59glCvaBnt5WTU6,1,4,0.75,-0.6901639086507281
2.5,0.5,0.25,R_59glCvaBnt5WTU6,2,4,1.0,-0.6901406164963378
2.5,0.5,0.25,R_59glCvaBnt5WTU6,3,4,0.75,-0.69088083727139
2.5,0.5,0.25,R_59glCvaBnt5WTU6,4,4,0.75,-0.6919307223611626
2.5,0.5,0.25,R_1nBL27EvLs0Bkk4,0,4,0.5,-0.690329551598161
2.5,0.5,0.25,R_1nBL27EvLs0Bkk4,1,4,0.75,-0.6951889143019213
2.5,0.5,0.25,R_1nBL27EvLs0Bkk4,2,4,1.0,-0.6892768297727965
2.5,0.5,0.25,R_1nBL27EvLs0Bkk4,3,4,0.75,-0.690828917815218
2.5,0.5,0.25,R_1nBL27EvLs0Bkk4,4,4,1.0,-0.6886729984774146
2.5,0.5,0.25,R_6FsUQnzEYAQwtwa,0,4,1.0,-0.6921344406514089
2.5,0.5,0.25,R_6FsUQnzEYAQwtwa,1,4,0.25,-0.6930072005914252
2.5,0.5,0.25,R_6FsUQnzEYAQwtwa,2,4,0.75,-0.6923812385077694
2.5,0.5,0.25,R_6FsUQnzEYAQwtwa,3,4,0.75,-0.6931431693727599
2.5,0.5,0.25,R_6FsUQnzEYAQwtwa,4,4,0.5,-0.6921443115236443
2.5,0.5,0.25,R_5pX1jjp1Yu1RSN7,0,4,1.0,-0.6886179031826637
2.5,0.5,0.25,R_5pX1jjp1Yu1RSN7,1,4,0.5,-0.6885351825777125
2.5,0.5,0.25,R_5pX1jjp1Yu1RSN7,2,4,0.75,-0.6886781068626602
2.5,0.5,0.25,R_5pX1jjp1Yu1RSN7,3,4,0.75,-0.6897985202466086
2.5,0.5,0.25,R_5pX1jjp1Yu1RSN7,4,4,0.25,-0.6980064085678768
2.5,0.5,0.25,R_5DY1mtPtJpWz8WC,0,5,1.0,-0.6842369459567553
2.5,0.5,0.25,R_5DY1mtPtJpWz8WC,1,5,0.8,-0.6872901262695477
2.5,0.5,0.25,R_5DY1mtPtJpWz8WC,2,5,0.8,-0.6889752716587517
2.5,0.5,0.25,R_5DY1mtPtJpWz8WC,3,5,0.6,-0.6853688045571258
2.5,0.5,0.25,R_1PN3SGDWOMibPAh,0,4,1.0,-0.6900607674400825
2.5,0.5,0.25,R_1PN3SGDWOMibPAh,1,4,0.5,-0.6944243198379624
2.5,0.5,0.25,R_1PN3SGDWOMibPAh,2,4,0.75,-0.6921523772642999
2.5,0.5,0.25,R_1PN3SGDWOMibPAh,3,4,0.5,-0.6913478111061339
2.5,0.5,0.25,R_1PN3SGDWOMibPAh,4,4,1.0,-0.6904294435833236
2.5,0.5,0.25,R_3SrBXsc2uYrsSZz,0,4,0.75,-0.6905440856912941
2.5,0.5,0.25,R_3SrBXsc2uYrsSZz,1,4,0.5,-0.6932081283061975
2.5,0.5,0.25,R_3SrBXsc2uYrsSZz,2,4,0.5,-0.6935866235120909
2.5,0.5,0.25,R_3SrBXsc2uYrsSZz,3,4,0.75,-0.6895352414762119
2.5,0.5,0.25,R_3SrBXsc2uYrsSZz,4,4,1.0,-0.689439963147429
2.5,0.5,0.25,R_7rNeEq8TvAxjqdL,0,4,0.75,-0.6880457640174598
2.5,0.5,0.25,R_7rNeEq8TvAxjqdL,1,4,0.75,-0.6890778970033005
2.5,0.5,0.25,R_7rNeEq8TvAxjqdL,2,4,1.0,-0.6876459330302602
2.5,0.5,0.25,R_7rNeEq8TvAxjqdL,3,4,0.5,-0.6926189048600988
2.5,0.5,0.25,R_7rNeEq8TvAxjqdL,4,4,0.75,-0.6895954146087782
2.5,0.5,0.25,R_7QAkOtO6FETwKSv,0,4,0.5,-0.6950956823823746
2.5,0.5,0.25,R_7QAkOtO6FETwKSv,1,4,0.75,-0.6921619364809362
2.5,0.5,0.25,R_7QAkOtO6FETwKSv,2,4,0.5,-0.6941944684535604
